Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
6065,에버온,김포사우아이파크지하2층,2,AC완속,경기도,김포시,"경기도 김포시 사우로 51105동 4,5라인 지하2층 41기둥 좌우측",제한없음,"우로 51105동 4,5라인 지하2층 41기둥 좌우측",0,0
6066,에버온,김포사우아이파크지하2층,3,AC완속,경기도,김포시,"경기도 김포시 사우로 51105동 4,5라인 지하2층 41기둥 좌우측",제한없음,"우로 51105동 4,5라인 지하2층 41기둥 좌우측",0,0
6067,에버온,김포사우아이파크지하2층,4,AC완속,경기도,김포시,"경기도 김포시 사우로 51105동 4,5라인 지하2층 41기둥 좌우측",제한없음,"우로 51105동 4,5라인 지하2층 41기둥 좌우측",0,0
6068,에버온,김포사우아이파크지하2층,5,AC완속,경기도,김포시,"경기도 김포시 사우로 51105동 4,5라인 지하2층 41기둥 좌우측",제한없음,"우로 51105동 4,5라인 지하2층 41기둥 좌우측",0,0
6069,에버온,김포풍무삼성쉐르빌1,1,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6070,에버온,김포풍무삼성쉐르빌1,2,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6071,에버온,김포풍무삼성쉐르빌1,3,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6072,에버온,김포풍무삼성쉐르빌2,1,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6073,에버온,김포풍무삼성쉐르빌2,2,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6074,에버온,김포풍무삼성쉐르빌2,3,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6075,에버온,김포풍무삼성쉐르빌3,1,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6076,에버온,김포풍무삼성쉐르빌3,2,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6077,에버온,김포풍무삼성쉐르빌3,3,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6078,에버온,김포풍무삼성쉐르빌3,4,AC완속,경기도,김포시,경기도 김포시 승가로 89 ,제한없음,"가로 89 (풍무동, 장릉마을삼성아파트)",37.6055697455133,126.707835033756
6079,에버온,김포한강 우미린아파트,1,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6080,에버온,김포한강 우미린아파트,2,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6081,에버온,김포한강 우미린아파트,3,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6082,에버온,김포한강 우미린아파트,4,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6083,에버온,김포한강 우미린아파트,5,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6084,에버온,김포한강 우미린아파트,6,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6085,에버온,김포한강 우미린아파트,7,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6086,에버온,김포한강 우미린아파트,8,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6087,에버온,김포한강 우미린아파트,9,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6088,에버온,김포한강 우미린아파트,10,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6089,에버온,김포한강 우미린아파트,11,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6090,에버온,김포한강 우미린아파트,12,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6091,에버온,김포한강 우미린아파트,13,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6092,에버온,김포한강 우미린아파트,14,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6093,에버온,김포한강 우미린아파트,15,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6094,에버온,김포한강 우미린아파트,16,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6095,에버온,김포한강 우미린아파트,17,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6096,에버온,김포한강 우미린아파트,18,AC완속,경기도,김포시,경기도 김포시 김포한강5로 417,제한없음,포한강5로 417(구래동 6873-8),37.6481926075717,126.625425477678
6097,에버온,김포한강 호수마을e편한세상아파트,1,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6098,에버온,김포한강 호수마을e편한세상아파트,2,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6099,에버온,김포한강 호수마을e편한세상아파트,3,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6100,에버온,김포한강 호수마을e편한세상아파트,4,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6101,에버온,김포한강 호수마을e편한세상아파트,5,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6102,에버온,김포한강 호수마을e편한세상아파트,6,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6103,에버온,김포한강 호수마을e편한세상아파트,7,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6104,에버온,김포한강 호수마을e편한세상아파트,8,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6105,에버온,김포한강 호수마을e편한세상아파트,9,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6106,에버온,김포한강 호수마을e편한세상아파트,10,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6107,에버온,김포한강 호수마을e편한세상아파트,11,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6108,에버온,김포한강 호수마을e편한세상아파트,12,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6109,에버온,김포한강 호수마을e편한세상아파트,13,AC완속,경기도,김포시,경기도 김포시 김포한강5로 385,제한없음,포한강5로 385(구래동 6874-17),37.6496966790592,126.630273837564
6110,에버온,김포한강신도시풍경채1,1,AC완속,경기도,김포시,경기도 김포시 김포한강2로 189 703동,제한없음,"포한강2로 189 (장기동, 고창마을 제일풍경채아파트)703동",37.6433732413356,126.663251639059
6111,에버온,김포한강신도시풍경채1,2,AC완속,경기도,김포시,경기도 김포시 김포한강2로 189 703동,제한없음,"포한강2로 189 (장기동, 고창마을 제일풍경채아파트)703동",37.6433732413356,126.663251639059
6112,에버온,김포한강신도시풍경채2,1,AC완속,경기도,김포시,경기도 김포시 김포한강2로 189 705동,제한없음,"포한강2로 189 (장기동, 고창마을 제일풍경채아파트)705동",37.6433732413356,126.663251639059
6113,에버온,김포한강신도시풍경채2,2,AC완속,경기도,김포시,경기도 김포시 김포한강2로 189 705동,제한없음,"포한강2로 189 (장기동, 고창마을 제일풍경채아파트)705동",37.6433732413356,126.663251639059
6114,에버온,김포한양수자인리버팰리스아파트602동,1,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 602동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)602동 (B3, O162기둥)",37.6433640489502,126.659203253712
6115,에버온,김포한양수자인리버팰리스아파트602동,2,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 602동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)602동 (B3, O162기둥)",37.6433640489502,126.659203253712
6116,에버온,김포한양수자인리버팰리스아파트602동,3,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 602동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)602동 (B3, O162기둥)",37.6433640489502,126.659203253712
6117,에버온,김포한양수자인리버팰리스아파트607동,1,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 607동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)607동 (B2, Y250기둥)",37.6433640489502,126.659203253712
6118,에버온,김포한양수자인리버팰리스아파트607동,2,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 607동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)607동 (B2, Y250기둥)",37.6433640489502,126.659203253712
6119,에버온,김포한양수자인리버팰리스아파트607동,3,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 607동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)607동 (B2, Y250기둥)",37.6433640489502,126.659203253712
6120,에버온,김포한양수자인리버팰리스아파트607동,4,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 607동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)607동 (B2, Y250기둥)",37.6433640489502,126.659203253712
6121,에버온,김포한양수자인리버팰리스아파트609동,1,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 609동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)609동 (B2, Y063기둥)",37.6433640489502,126.659203253712
6122,에버온,김포한양수자인리버팰리스아파트609동,2,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 609동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)609동 (B2, Y063기둥)",37.6433640489502,126.659203253712
6123,에버온,김포한양수자인리버팰리스아파트609동,3,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 609동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)609동 (B2, Y063기둥)",37.6433640489502,126.659203253712
6124,에버온,김포한양수자인리버팰리스아파트614동,1,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 614동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)614동 (B2, Y170기둥)",37.6433640489502,126.659203253712
6125,에버온,김포한양수자인리버팰리스아파트614동,2,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 614동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)614동 (B2, Y170기둥)",37.6433640489502,126.659203253712
6126,에버온,김포한양수자인리버팰리스아파트614동,3,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 614동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)614동 (B2, Y170기둥)",37.6433640489502,126.659203253712
6127,에버온,김포한양수자인리버팰리스아파트615동,1,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 615동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)615동 (B3, O017기둥)",37.6433640489502,126.659203253712
6128,에버온,김포한양수자인리버팰리스아파트615동,2,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 615동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)615동 (B3, O017기둥)",37.6433640489502,126.659203253712
6129,에버온,김포한양수자인리버팰리스아파트615동,3,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 615동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)615동 (B3, O017기둥)",37.6433640489502,126.659203253712
6130,에버온,김포한양수자인리버팰리스아파트617동,1,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 617동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)617동 (B3, O111기둥)",37.6433640489502,126.659203253712
6131,에버온,김포한양수자인리버팰리스아파트617동,2,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 617동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)617동 (B3, O111기둥)",37.6433640489502,126.659203253712
6132,에버온,김포한양수자인리버팰리스아파트617동,3,AC완속,경기도,김포시,경기도 김포시 김포한강3로 290-13 617동 ,제한없음,"포한강3로 290-13 (장기동, 고창마을 한양수자인 리버팰리스)617동 (B3, O111기둥)",37.6433640489502,126.659203253712
6133,에버온,김포한화유로메트로2단지201동,1,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 201동 1,2라인 88기둥",제한없음,"무로68번길 41지하2층주차장 201동 1,2라인 88기둥",37.6013187909498,126.726402017871
6134,에버온,김포한화유로메트로2단지201동,2,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 201동 1,2라인 88기둥",제한없음,"무로68번길 41지하2층주차장 201동 1,2라인 88기둥",37.6013187909498,126.726402017871
6135,에버온,김포한화유로메트로2단지203동,1,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 203동 1,4라인 07기둥",제한없음,"무로68번길 41지하2층주차장 203동 1,4라인 07기둥",37.6013187909498,126.726402017871
6136,에버온,김포한화유로메트로2단지203동,2,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 203동 1,4라인 07기둥",제한없음,"무로68번길 41지하2층주차장 203동 1,4라인 07기둥",37.6013187909498,126.726402017871
6137,에버온,김포한화유로메트로2단지208동,1,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 208동 3,4라인 51,52기둥",제한없음,"무로68번길 41지하2층주차장 208동 3,4라인 51,52기둥",37.6013187909498,126.726402017871
6138,에버온,김포한화유로메트로2단지208동,2,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 208동 3,4라인 51,52기둥",제한없음,"무로68번길 41지하2층주차장 208동 3,4라인 51,52기둥",37.6013187909498,126.726402017871
6139,에버온,김포한화유로메트로2단지210동,1,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 210동 1,4라인 05,06기둥",제한없음,"무로68번길 41지하2층주차장 210동 1,4라인 05,06기둥",37.6013187909498,126.726402017871
6140,에버온,김포한화유로메트로2단지210동,2,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 210동 1,4라인 05,06기둥",제한없음,"무로68번길 41지하2층주차장 210동 1,4라인 05,06기둥",37.6013187909498,126.726402017871
6141,에버온,김포한화유로메트로2단지212동,1,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 212동 1,4라인 106기둥",제한없음,"무로68번길 41지하2층주차장 212동 1,4라인 106기둥",37.6013187909498,126.726402017871
6142,에버온,김포한화유로메트로2단지212동,2,AC완속,경기도,김포시,"경기도 김포시 풍무로68번길 41지하2층주차장 212동 1,4라인 106기둥",제한없음,"무로68번길 41지하2층주차장 212동 1,4라인 106기둥",37.6013187909498,126.726402017871
6143,에버온,꽃메마을극동스타클래스,1,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 116 ,제한없음,"지구 죽전로 116 (죽전동, 꽃메마을극동스타클래스아파트)",37.3229002059675,127.121847765065
6144,에버온,꽃메마을극동스타클래스,2,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 116 ,제한없음,"지구 죽전로 116 (죽전동, 꽃메마을극동스타클래스아파트)",37.3229002059675,127.121847765065
6145,에버온,꽃메마을극동스타클래스,3,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 116 ,제한없음,"지구 죽전로 116 (죽전동, 꽃메마을극동스타클래스아파트)",37.3229002059675,127.121847765065
6146,에버온,꽃메마을현대홈타운4차4단지552동,1,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 20 ,제한없음,"지구 푸른솔로 20 (죽전동, 꽃메마을현대홈타운4단지아파트)",37.3221032474705,127.116015814547
6147,에버온,꽃메마을현대홈타운4차4단지553동,1,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 20 ,제한없음,"지구 푸른솔로 20 (죽전동, 꽃메마을현대홈타운4단지아파트)",37.3221032474705,127.116015814547
6153,에버온,꿈그린우성4차아파트,1,AC완속,경기도,평택시,경기도 평택시 세교3로 5 꿈그린우성4차아파트,제한없음,"교3로 5 (세교동, 우성꿈그린아파트)꿈그린우성4차아파트",37.0016601427976,127.08044883207
6154,에버온,꿈그린우성4차아파트,2,AC완속,경기도,평택시,경기도 평택시 세교3로 5 꿈그린우성4차아파트,제한없음,"교3로 5 (세교동, 우성꿈그린아파트)꿈그린우성4차아파트",37.0016601427976,127.08044883207
6155,에버온,꿈그린우성4차아파트,3,AC완속,경기도,평택시,경기도 평택시 세교3로 5 꿈그린우성4차아파트,제한없음,"교3로 5 (세교동, 우성꿈그린아파트)꿈그린우성4차아파트",37.0016601427976,127.08044883207
6156,에버온,꿈그린우성4차아파트,4,AC완속,경기도,평택시,경기도 평택시 세교3로 5 꿈그린우성4차아파트,제한없음,"교3로 5 (세교동, 우성꿈그린아파트)꿈그린우성4차아파트",37.0016601427976,127.08044883207
6157,에버온,꿈마을금호2단지아파트,1,AC완속,경기도,안양시,경기도 안양시 동안구 관평로 88 ,제한없음,"안구 관평로 88 (평촌동, 꿈마을금호아파트)",37.3850361607672,126.964905254195
6158,에버온,꿈마을금호2단지아파트,2,AC완속,경기도,안양시,경기도 안양시 동안구 관평로 88 ,제한없음,"안구 관평로 88 (평촌동, 꿈마을금호아파트)",37.3850361607672,126.964905254195
6159,에버온,꿈마을금호2단지아파트,3,AC완속,경기도,안양시,경기도 안양시 동안구 관평로 88 ,제한없음,"안구 관평로 88 (평촌동, 꿈마을금호아파트)",37.3850361607672,126.964905254195
6160,에버온,꿈마을금호2단지아파트,4,AC완속,경기도,안양시,경기도 안양시 동안구 관평로 88 ,제한없음,"안구 관평로 88 (평촌동, 꿈마을금호아파트)",37.3850361607672,126.964905254195
6162,에버온,남양아이파크,1,AC완속,경기도,화성시,경기도 화성시 남양읍 역골동로 70 ,제한없음,양읍 역골동로 70 (남양아이파크아파트),37.2061827334135,126.832821692028
6163,에버온,남양아이파크,2,AC완속,경기도,화성시,경기도 화성시 남양읍 역골동로 70 ,제한없음,양읍 역골동로 70 (남양아이파크아파트),37.2061827334135,126.832821692028
6164,에버온,남양아이파크,3,AC완속,경기도,화성시,경기도 화성시 남양읍 역골동로 70 ,제한없음,양읍 역골동로 70 (남양아이파크아파트),37.2061827334135,126.832821692028
6165,에버온,남양주 별빛마을 동익미라벨38단지 1,1,AC완속,경기도,남양주시,경기도 남양주시 별내중앙로 83 ,제한없음,"별내중앙로 83 (별내동, 동익미라벨)",37.6498860013077,127.120157295025
6166,에버온,남양주 별빛마을 동익미라벨38단지 1,2,AC완속,경기도,남양주시,경기도 남양주시 별내중앙로 83 ,제한없음,"별내중앙로 83 (별내동, 동익미라벨)",37.6498860013077,127.120157295025
6167,에버온,남양주 별빛마을 동익미라벨38단지 2,1,AC완속,경기도,남양주시,경기도 남양주시 별내중앙로 83 ,제한없음,"별내중앙로 83 (별내동, 동익미라벨)",37.6498860013077,127.120157295025
6168,에버온,남양주 별빛마을 동익미라벨38단지 2,2,AC완속,경기도,남양주시,경기도 남양주시 별내중앙로 83 ,제한없음,"별내중앙로 83 (별내동, 동익미라벨)",37.6498860013077,127.120157295025
6169,에버온,남양주 별빛마을 동익미라벨38단지 2,3,AC완속,경기도,남양주시,경기도 남양주시 별내중앙로 83 ,제한없음,"별내중앙로 83 (별내동, 동익미라벨)",37.6498860013077,127.120157295025
6170,에버온,남양주 수락산 거성아파트,1,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로132번길 5 ,제한없음,별내면 청학로132번길 5 (거성아파트),37.7086587678675,127.111656524378
6171,에버온,남양주 오남1차한국아파트1,1,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로 735-10 ,제한없음,오남읍 진건오남로 735-10 (한국아파트),37.693986465442,127.208146761073
6172,에버온,남양주 오남1차한국아파트1,2,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로 735-10 ,제한없음,오남읍 진건오남로 735-10 (한국아파트),37.693986465442,127.208146761073
6173,에버온,남양주 오남1차한국아파트2,1,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로 735-10 ,제한없음,오남읍 진건오남로 735-10 (한국아파트),37.693986465442,127.208146761073
6174,에버온,남양주 오남1차한국아파트2,2,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로 735-10 ,제한없음,오남읍 진건오남로 735-10 (한국아파트),37.693986465442,127.208146761073
6175,에버온,남양주 오남푸르지오1,1,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로759번길 70 ,제한없음,오남읍 진건오남로759번길 70 (남양주 오남 푸르지오),37.6956843154563,127.198287039151
6176,에버온,남양주 오남푸르지오1,2,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로759번길 70 ,제한없음,오남읍 진건오남로759번길 70 (남양주 오남 푸르지오),37.6956843154563,127.198287039151
6177,에버온,남양주 오남푸르지오1,3,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로759번길 70 ,제한없음,오남읍 진건오남로759번길 70 (남양주 오남 푸르지오),37.6956843154563,127.198287039151
6178,에버온,남양주 오남푸르지오2,1,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로759번길 70 ,제한없음,오남읍 진건오남로759번길 70 (남양주 오남 푸르지오),37.6956843154563,127.198287039151
6179,에버온,남양주 오남푸르지오2,2,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로759번길 70 ,제한없음,오남읍 진건오남로759번길 70 (남양주 오남 푸르지오),37.6956843154563,127.198287039151
6180,에버온,남양주 오남푸르지오2,3,AC완속,경기도,남양주시,경기도 남양주시 오남읍 진건오남로759번길 70 ,제한없음,오남읍 진건오남로759번길 70 (남양주 오남 푸르지오),37.6956843154563,127.198287039151
6181,에버온,남촌동주민센터,1,AC완속,경기도,오산시,경기도 오산시 청학로 55-5,제한없음,학로 55-5(16-6 남촌동주민센터),37.1545877596982,127.063454315025
6182,에버온,내손포일자이102동,1,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P2주차장 102동 B2 B20기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P2주차장 102동 B2 B20기둥",37.3857116819357,126.973268756457
6183,에버온,내손포일자이102동,2,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P2주차장 102동 B2 B20기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P2주차장 102동 B2 B20기둥",37.3857116819357,126.973268756457
6184,에버온,내손포일자이115동,1,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P1주차장 115동 B1 B20기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P1주차장 115동 B1 B20기둥",37.3857116819357,126.973268756457
6185,에버온,내손포일자이115동,2,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P1주차장 115동 B1 B20기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P1주차장 115동 B1 B20기둥",37.3857116819357,126.973268756457
6186,에버온,내손포일자이115동,3,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P1주차장 115동 B1 B20기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P1주차장 115동 B1 B20기둥",37.3857116819357,126.973268756457
6187,에버온,내손포일자이115동,4,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P1주차장 115동 B1 B20기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P1주차장 115동 B1 B20기둥",37.3857116819357,126.973268756457
6188,에버온,내손포일자이201동,1,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P5주차장 201동 B2 B12기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P5주차장 201동 B2 B12기둥",37.3857116819357,126.973268756457
6189,에버온,내손포일자이201동,2,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P5주차장 201동 B2 B12기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P5주차장 201동 B2 B12기둥",37.3857116819357,126.973268756457
6190,에버온,내손포일자이213동,1,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P4주차장 213동 B1 B59기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P4주차장 213동 B1 B59기둥",37.3857116819357,126.973268756457
6191,에버온,내손포일자이213동,2,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P4주차장 213동 B1 B59기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P4주차장 213동 B1 B59기둥",37.3857116819357,126.973268756457
6192,에버온,내손포일자이213동,3,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P4주차장 213동 B1 B59기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P4주차장 213동 B1 B59기둥",37.3857116819357,126.973268756457
6193,에버온,내손포일자이213동,4,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P4주차장 213동 B1 B59기둥,제한없음,"손로 13 (내손동, 포일자이아파트)P4주차장 213동 B1 B59기둥",37.3857116819357,126.973268756457
6194,에버온,내손포일자이218동,1,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P3주차장 218동 B2,제한없음,"손로 13 (내손동, 포일자이아파트)P3주차장 218동 B2",37.3857116819357,126.973268756457
6195,에버온,내손포일자이218동,2,AC완속,경기도,의왕시,경기도 의왕시 내손로 13 P3주차장 218동 B2,제한없음,"손로 13 (내손동, 포일자이아파트)P3주차장 218동 B2",37.3857116819357,126.973268756457
6198,에버온,단대동 주민센터,1,AC완속,경기도,성남시,경기도 성남시 수정구 희망로506번길 21,제한없음,정구 희망로506번길 21(129 단대어린이집),37.4496447970556,127.155664103853
