운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
파워큐브,기흥역롯데캐슬레이시티-A동,3,AC완속,경기도,용인시,경기도 용인시 기흥구 기흥역로 9A동 BF4,거주자외 출입제한,흥구 기흥역로 9A동 BF4
파워큐브,기흥역롯데캐슬레이시티-B동,1,AC완속,경기도,용인시,경기도 용인시 기흥구 기흥역로 9B동 BF4,거주자외 출입제한,흥구 기흥역로 9B동 BF4
파워큐브,기흥역롯데캐슬레이시티-B동,2,AC완속,경기도,용인시,경기도 용인시 기흥구 기흥역로 9B동 BF4,거주자외 출입제한,흥구 기흥역로 9B동 BF4
파워큐브,기흥역롯데캐슬레이시티-B동,3,AC완속,경기도,용인시,경기도 용인시 기흥구 기흥역로 9B동 BF4,거주자외 출입제한,흥구 기흥역로 9B동 BF4
파워큐브,기흥역롯데캐슬레이시티오피스텔관리단,1,AC완속,경기도,용인시,경기도 용인시 기흥구 기흥역로 9,거주자외 출입제한,흥구 기흥역로 9
파워큐브,기흥역롯데캐슬레이시티오피스텔관리단,2,AC완속,경기도,용인시,경기도 용인시 기흥구 기흥역로 9,거주자외 출입제한,흥구 기흥역로 9
파워큐브,기흥힉스유타워아파트 입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 기흥구 중부대로 184(1315 힉스유타워),거주자외 출입제한,흥구 중부대로 184(1315 힉스유타워)
파워큐브,기흥힉스유타워아파트 입주자대표회의,2,AC완속,경기도,용인시,경기도 용인시 기흥구 중부대로 184(1315 힉스유타워),거주자외 출입제한,흥구 중부대로 184(1315 힉스유타워)
파워큐브,기흥힉스유타워아파트 입주자대표회의,3,AC완속,경기도,용인시,경기도 용인시 기흥구 중부대로 184(1315 힉스유타워),거주자외 출입제한,흥구 중부대로 184(1315 힉스유타워)
파워큐브,기흥힉스유타워아파트 입주자대표회의,4,AC완속,경기도,용인시,경기도 용인시 기흥구 중부대로 184(1315 힉스유타워),거주자외 출입제한,흥구 중부대로 184(1315 힉스유타워)
파워큐브,기흥힉스유타워아파트 입주자대표회의,5,AC완속,경기도,용인시,경기도 용인시 기흥구 중부대로 184(1315 힉스유타워),거주자외 출입제한,흥구 중부대로 184(1315 힉스유타워)
파워큐브,꽃메마을아이파크2차아파트입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 121(1307 꽃메마을아이파크),거주자외 출입제한,지구 죽전로 121(1307 꽃메마을아이파크)
파워큐브,꽃메마을아이파크2차아파트입주자대표회의,2,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 121(1307 꽃메마을아이파크),거주자외 출입제한,지구 죽전로 121(1307 꽃메마을아이파크)
파워큐브,꽃메마을아이파크2차아파트입주자대표회의,3,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 121(1307 꽃메마을아이파크),거주자외 출입제한,지구 죽전로 121(1307 꽃메마을아이파크)
파워큐브,꽃메마을아이파크2차아파트입주자대표회의,4,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 121(1307 꽃메마을아이파크),거주자외 출입제한,지구 죽전로 121(1307 꽃메마을아이파크)
파워큐브,꽃메마을아이파크2차아파트입주자대표회의,5,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 121(1307 꽃메마을아이파크),거주자외 출입제한,지구 죽전로 121(1307 꽃메마을아이파크)
파워큐브,꽃메마을현대4차3단지,1,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,2,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,3,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,4,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,5,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,6,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,7,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,8,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,9,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,10,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,11,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,12,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,13,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,꽃메마을현대4차3단지,14,AC완속,경기도,용인시,경기도 용인시 수지구 죽전로 87(1304 꽃메마을현대홈타운),거주자외 출입제한,지구 죽전로 87(1304 꽃메마을현대홈타운)
파워큐브,대원칸타빌아파트,1,AC완속,경기도,용인시,경기도 용인시 기흥구 동백2로 37,거주자외 출입제한,흥구 동백2로 37
파워큐브,대원칸타빌아파트,2,AC완속,경기도,용인시,경기도 용인시 기흥구 동백2로 37,거주자외 출입제한,흥구 동백2로 37
파워큐브,대원칸타빌아파트,3,AC완속,경기도,용인시,경기도 용인시 기흥구 동백2로 37,거주자외 출입제한,흥구 동백2로 37
파워큐브,대원칸타빌아파트,4,AC완속,경기도,용인시,경기도 용인시 기흥구 동백2로 37,거주자외 출입제한,흥구 동백2로 37
파워큐브,도담마을7단지뜨리에체아파트입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트),거주자외 출입제한,지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트)
파워큐브,도담마을7단지뜨리에체아파트입주자대표회의,2,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트),거주자외 출입제한,지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트)
파워큐브,도담마을7단지뜨리에체아파트입주자대표회의,3,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트),거주자외 출입제한,지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트)
파워큐브,도담마을7단지뜨리에체아파트입주자대표회의,4,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트),거주자외 출입제한,지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트)
파워큐브,도담마을7단지뜨리에체아파트입주자대표회의,5,AC완속,경기도,용인시,경기도 용인시 수지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트),거주자외 출입제한,지구 푸른솔로 49(414 도담마을7단지뜨리에체아파트)
파워큐브,도담마을휴먼빌아파트 입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 수지구 대지로 77(휴먼빌 아파트),거주자외 출입제한,지구 대지로 77(휴먼빌 아파트)
파워큐브,도담마을휴먼빌아파트 입주자대표회의,2,AC완속,경기도,용인시,경기도 용인시 수지구 대지로 77(휴먼빌 아파트),거주자외 출입제한,지구 대지로 77(휴먼빌 아파트)
파워큐브,도담마을휴먼빌아파트 입주자대표회의,3,AC완속,경기도,용인시,경기도 용인시 수지구 대지로 77(휴먼빌 아파트),거주자외 출입제한,지구 대지로 77(휴먼빌 아파트)
파워큐브,도담마을휴먼빌아파트 입주자대표회의,4,AC완속,경기도,용인시,경기도 용인시 수지구 대지로 77(휴먼빌 아파트),거주자외 출입제한,지구 대지로 77(휴먼빌 아파트)
파워큐브,도담마을휴먼빌아파트 입주자대표회의,5,AC완속,경기도,용인시,경기도 용인시 수지구 대지로 77(휴먼빌 아파트),거주자외 출입제한,지구 대지로 77(휴먼빌 아파트)
파워큐브,도현마을현대아파트,1,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,2,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,3,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,4,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,5,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,6,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,7,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,8,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,9,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,도현마을현대아파트,10,AC완속,경기도,용인시,경기도 용인시 기흥구 구갈로 115-16,거주자외 출입제한,흥구 구갈로 115-16
파워큐브,동백동일하이빌아파트,1,AC완속,경기도,용인시,경기도 용인시 기흥구 동백중앙로 312,거주자외 출입제한,흥구 동백중앙로 312
파워큐브,동백동일하이빌아파트,2,AC완속,경기도,용인시,경기도 용인시 기흥구 동백중앙로 312,거주자외 출입제한,흥구 동백중앙로 312
파워큐브,동백동일하이빌아파트,3,AC완속,경기도,용인시,경기도 용인시 기흥구 동백중앙로 312,거주자외 출입제한,흥구 동백중앙로 312
파워큐브,동백동일하이빌아파트,4,AC완속,경기도,용인시,경기도 용인시 기흥구 동백중앙로 312,거주자외 출입제한,흥구 동백중앙로 312
파워큐브,동백동일하이빌아파트,5,AC완속,경기도,용인시,경기도 용인시 기흥구 동백중앙로 312,거주자외 출입제한,흥구 동백중앙로 312
파워큐브,동백라온프라이빗 입주자대표회의,1,AC완속,경기도,용인시,경기도 용인시 기흥구 동백8로 160(동백동 588),거주자 외 출입제한,흥구 동백8로 160(동백동 588)
파워큐브,동백라온프라이빗 입주자대표회의,2,AC완속,경기도,용인시,경기도 용인시 기흥구 동백8로 160(동백동 588),거주자 외 출입제한,흥구 동백8로 160(동백동 588)
