운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
지커넥트,한울 자동차 공업사,1,AC완속,충청남도,보령시,충청남도 보령시 원뚝길 133한울 자동차 공업사,제한없음
지커넥트,한울 자동차 공업사,2,AC완속,충청남도,보령시,충청남도 보령시 원뚝길 133한울 자동차 공업사,제한없음
지커넥트,현대공업사,1,AC완속,충청남도,부여군,충청남도 부여군 규암면 흥수로 860현대공업사,제한없음
지커넥트,현대공업사,2,AC완속,충청남도,부여군,충청남도 부여군 규암면 흥수로 860현대공업사,제한없음
지커넥트,형제자동차공업사,1,AC완속,충청남도,아산시,충청남도 아산시 염치읍 송곡길 167지상주차장,제한없음
지커넥트,형제자동차공업사,2,AC완속,충청남도,아산시,충청남도 아산시 염치읍 송곡길 167지상주차장,제한없음
지커넥트,홍성자동차종합검사소1급정원공업사,1,AC완속,충청남도,홍성군,충청남도 홍성군 금마면 금마로 71홍성자동차종합검사소1급정원공업사,제한없음
지커넥트,홍성자동차종합검사소1급정원공업사,2,AC완속,충청남도,홍성군,충청남도 홍성군 금마면 금마로 71홍성자동차종합검사소1급정원공업사,제한없음
에버온,LG화학 대산 사원아파트,1,AC완속,충청남도,서산시,충청남도 서산시 대산읍 명지1로 259-14104동 1-2라인앞 옥외주차장,제한없음
에버온,LG화학 대산 사원아파트,2,AC완속,충청남도,서산시,충청남도 서산시 대산읍 명지1로 259-14104동 1-2라인앞 옥외주차장,제한없음
에버온,LG화학 대산 사원아파트,3,AC완속,충청남도,서산시,충청남도 서산시 대산읍 명지1로 259-14104동 1-2라인앞 옥외주차장,제한없음
에버온,LG화학 대산 사원아파트,4,AC완속,충청남도,서산시,충청남도 서산시 대산읍 명지1로 259-14104동 1-2라인앞 옥외주차장,제한없음
에버온,고대면행정복지센터,1,AC완속,충청남도,당진시,충청남도 당진시 고대면 구장터길 9(664-1 고대면사무소),제한없음
에버온,공주 신관5단지주공아파트,1,AC완속,충청남도,공주시,"충청남도 공주시 관골2길 24-29 (신관동, 신관주공아파트 5단지)관리사무소 좌측 노인정앞",제한없음
에버온,공주 신관5단지주공아파트,2,AC완속,충청남도,공주시,"충청남도 공주시 관골2길 24-29 (신관동, 신관주공아파트 5단지)관리사무소 좌측 노인정앞",제한없음
에버온,공주 신관5단지주공아파트,3,AC완속,충청남도,공주시,"충청남도 공주시 관골2길 24-29 (신관동, 신관주공아파트 5단지)관리사무소 좌측 노인정앞",제한없음
에버온,공주 신관5단지주공아파트,4,AC완속,충청남도,공주시,"충청남도 공주시 관골2길 24-29 (신관동, 신관주공아파트 5단지)관리사무소 좌측 노인정앞",제한없음
에버온,공주개발,1,AC완속,충청남도,공주시,충청남도 공주시 정안면 방자들길 81-50옥외 클럽하우스주차장,제한없음
에버온,공주개발,2,AC완속,충청남도,공주시,충청남도 공주시 정안면 방자들길 81-50옥외 클럽하우스주차장,제한없음
에버온,구룡면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 구룡면 태양로 17(67-7 구룡면사무소),제한없음
에버온,군북면행정복지센터,1,AC완속,충청남도,금산군,충청남도 금산군 군북면 산꽃로 17(두두리 403-1),제한없음
에버온,금산군청,1,AC완속,충청남도,금산군,충청남도 금산군 금산읍 군청길 13,제한없음
에버온,금산읍행정복지센터,1,AC완속,충청남도,금산군,충청남도 금산군 금산읍 비호로 69(38-2 금산읍사무소),제한없음
에버온,금성면사무소,1,AC완속,충청남도,금산군,"충청남도 금산군 금성면 진산로 372(금성면사무소, 금성면보건지소)",제한없음
에버온,남이면사무소,1,AC완속,충청남도,금산군,충청남도 금산군 남이면 휴양림로 299(297-4 남이면사무소),제한없음
에버온,남일면사무소,1,AC완속,충청남도,금산군,"충청남도 금산군 남일면 봉황로 84(남일면사무소, 남일보건지소)",제한없음
에버온,내산면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 내산면 성충로 982(452 내산면사무소),제한없음
에버온,늘푸른오스카빌아파트105동B1,1,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충계의로 762-78 (늘푸른오스카빌)105동 B1지하주차장 계단 입구 앞,제한없음
에버온,늘푸른오스카빌아파트105동B1,2,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충계의로 762-78 (늘푸른오스카빌)105동 B1지하주차장 계단 입구 앞,제한없음
에버온,늘푸른오스카빌아파트105동B1,3,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충계의로 762-78 (늘푸른오스카빌)105동 B1지하주차장 계단 입구 앞,제한없음
에버온,늘푸른오스카빌아파트105동B2,1,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)105동 B2 중간계단앞,제한없음
에버온,늘푸른오스카빌아파트105동B2,2,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)105동 B2 중간계단앞,제한없음
에버온,늘푸른오스카빌아파트105동B2,3,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)105동 B2 중간계단앞,제한없음
에버온,늘푸른오스카빌아파트105동B2,4,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)105동 B2 중간계단앞,제한없음
에버온,늘푸른오스카빌아파트105동B2,5,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)105동 B2 중간계단앞,제한없음
에버온,늘푸른오스카빌아파트105동B2,6,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)105동 B2 중간계단앞,제한없음
에버온,늘푸른오스카빌아파트108동56라인,1,AC완속,충청남도,서산시,"충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장 56라인, 78라인입구쪽",제한없음
에버온,늘푸른오스카빌아파트108동56라인,2,AC완속,충청남도,서산시,"충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장 56라인, 78라인입구쪽",제한없음
에버온,늘푸른오스카빌아파트108동56라인,3,AC완속,충청남도,서산시,"충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장 56라인, 78라인입구쪽",제한없음
에버온,늘푸른오스카빌아파트108동56라인,4,AC완속,충청남도,서산시,"충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장 56라인, 78라인입구쪽",제한없음
에버온,늘푸른오스카빌아파트108동56라인,5,AC완속,충청남도,서산시,"충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장 56라인, 78라인입구쪽",제한없음
에버온,늘푸른오스카빌아파트108동출구,1,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장  출구 우측 기둥에 설치,제한없음
에버온,늘푸른오스카빌아파트108동출구,2,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장  출구 우측 기둥에 설치,제한없음
에버온,늘푸른오스카빌아파트108동출구,3,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)108동 B1지하주차장  출구 우측 기둥에 설치,제한없음
에버온,늘푸른오스카빌아파트112동,1,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)112동 옆 지하2층 주차장 안쪽 벽면쪽,제한없음
에버온,늘푸른오스카빌아파트112동,2,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)112동 옆 지하2층 주차장 안쪽 벽면쪽,제한없음
에버온,늘푸른오스카빌아파트112동,3,AC완속,충청남도,서산시,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌)112동 옆 지하2층 주차장 안쪽 벽면쪽,제한없음
에버온,당진삼성쉐르빌아파트101동,1,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)101동 1주차장 B1",제한없음
에버온,당진삼성쉐르빌아파트101동,2,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)101동 1주차장 B1",제한없음
에버온,당진삼성쉐르빌아파트103동,1,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)103동 2주차장 B1",제한없음
에버온,당진삼성쉐르빌아파트104동,1,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)104동 3주차장 B1",제한없음
에버온,당진삼성쉐르빌아파트104동,2,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)104동 3주차장 B1",제한없음
에버온,당진삼성쉐르빌아파트108동,1,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)108동 5주차장 B1",제한없음
에버온,당진삼성쉐르빌아파트108동,2,AC완속,충청남도,당진시,"충청남도 당진시 대호만로 23-13 (채운동, 삼성쉐르빌)108동 5주차장 B1",제한없음
에버온,대덕동 한성필하우스103동,1,AC완속,충청남도,당진시,"충청남도 당진시 남부로 200 (대덕동, 한성 필하우스)103동",제한없음
에버온,대덕동 한성필하우스103동,2,AC완속,충청남도,당진시,"충청남도 당진시 남부로 200 (대덕동, 한성 필하우스)103동",제한없음
에버온,대덕동 한성필하우스107동,1,AC완속,충청남도,당진시,"충청남도 당진시 남부로 200 (대덕동, 한성 필하우스)107동",제한없음
에버온,대덕동 한성필하우스107동,2,AC완속,충청남도,당진시,"충청남도 당진시 남부로 200 (대덕동, 한성 필하우스)107동",제한없음
에버온,대덕동 한성필하우스109동,1,AC완속,충청남도,당진시,"충청남도 당진시 남부로 200 (대덕동, 한성 필하우스)109동 지하1층 64기둥",제한없음
에버온,대덕동 한성필하우스109동,2,AC완속,충청남도,당진시,"충청남도 당진시 남부로 200 (대덕동, 한성 필하우스)109동 지하1층 64기둥",제한없음
에버온,마루호텔,1,AC완속,충청남도,공주시,충청남도 공주시 전막2길 16-1(신관동 595-15),제한없음
에버온,마루호텔,2,AC완속,충청남도,공주시,충청남도 공주시 전막2길 16-1(신관동 595-15),제한없음
에버온,배방어울림아파트1단지,1,AC완속,충청남도,아산시,충청남도 아산시 배방읍 배방로201번길 10 (아산배방금호어울림아파트),제한없음
에버온,배방어울림아파트1단지,2,AC완속,충청남도,아산시,충청남도 아산시 배방읍 배방로201번길 10 (아산배방금호어울림아파트),제한없음
에버온,배방어울림아파트1단지,3,AC완속,충청남도,아산시,충청남도 아산시 배방읍 배방로201번길 10 (아산배방금호어울림아파트),제한없음
에버온,배방어울림아파트2단지,1,AC완속,충청남도,아산시,충청남도 아산시 배방읍 배방로201번길 20 (아산배방금호어울림아파트),제한없음
에버온,버들마을청수우미린301동,1,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린301동,2,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린301동,3,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린301동,4,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린304동,1,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린304동,2,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린304동,3,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린306동,1,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린306동,2,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린306동,3,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린311동,1,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린311동,2,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,버들마을청수우미린311동,3,AC완속,충청남도,천안시,"충청남도 천안시 동남구 청수14로 16 (청당동, 버들마을우미린아파트)",제한없음
에버온,복수면사무소,1,AC완속,충청남도,금산군,충청남도 금산군 복수면 복수로 150(곡남리 135-1),제한없음
에버온,부리면주민자치센터,1,AC완속,충청남도,금산군,"충청남도 금산군 부리면 현내1길 37(부리면사무소, 부리면보건지소)",제한없음
에버온,부석면 사무소,1,AC완속,충청남도,서산시,충청남도 서산시 부석면 취평2길 26-13(364-2 부석면사무소),제한없음
에버온,부여규암면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 규암면 계백로 39(산12-1 규암면사무소),제한없음
에버온,부여남면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 남면 남성로426번길 13(회동리 338-1),제한없음
에버온,부여세도면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 세도면 세도중앙로 8(414-2 세도면사무소),제한없음
에버온,부여양화면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 양화면 입포로53번길 6(60 양화면사무소),제한없음
에버온,부여읍사무소,1,AC완속,충청남도,부여군,충청남도 부여군 부여읍 사비로 36(692 부여읍사무소),제한없음
에버온,부여장암면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 장암면 석동로 15(590-2 장암면사무소),제한없음
에버온,부여충화면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 충화면 팔충로 770(194 충화면사무소),제한없음
에버온,부여홍산면사무소,1,AC완속,충청남도,부여군,충청남도 부여군 홍산면 홍산로 77(북촌리 188-7),제한없음
에버온,부춘동행정복지센터,1,AC완속,충청남도,서산시,충청남도 서산시 문화로 54(510 부춘동사무소),제한없음
에버온,불당이안아파트,1,AC완속,충청남도,천안시,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",제한없음
에버온,불당이안아파트,2,AC완속,충청남도,천안시,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",제한없음
에버온,불당이안아파트,3,AC완속,충청남도,천안시,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",제한없음
에버온,불당이안아파트,4,AC완속,충청남도,천안시,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",제한없음
에버온,불당이안아파트,5,AC완속,충청남도,천안시,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",제한없음
에버온,불당중흥S-클래스 프라디움1차,1,AC완속,충청남도,천안시,충청남도 천안시 서북구 광장로 231 (불당동)104동 지하4층 D23 옆,제한없음
에버온,불당중흥S-클래스 프라디움1차,2,AC완속,충청남도,천안시,충청남도 천안시 서북구 광장로 231 (불당동)104동 지하4층 D23 옆,제한없음
에버온,불당중흥S-클래스 프라디움1차,3,AC완속,충청남도,천안시,충청남도 천안시 서북구 광장로 231 (불당동)104동 지하4층 D23 옆,제한없음
에버온,불당호반리젠시빌스위트1,1,AC완속,충청남도,천안시,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)105,106동 B2 B07기둥",제한없음
에버온,불당호반리젠시빌스위트1,2,AC완속,충청남도,천안시,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)105,106동 B2 B07기둥",제한없음
에버온,불당호반리젠시빌스위트2,1,AC완속,충청남도,천안시,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)109,110동 B1 D04기둥",제한없음
에버온,불당호반리젠시빌스위트2,2,AC완속,충청남도,천안시,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)109,110동 B1 D04기둥",제한없음
에버온,삼정백조아파트1,1,AC완속,충청남도,아산시,"충청남도 아산시 서부북로 988 (배미동, 삼정백조아파트)1단지 101동지하주차장",제한없음
에버온,삼정백조아파트2,1,AC완속,충청남도,아산시,"충청남도 아산시 서부북로 988 (배미동, 삼정백조아파트)2단지 103동지하주차장",제한없음
에버온,삼정백조아파트2,2,AC완속,충청남도,아산시,"충청남도 아산시 서부북로 988 (배미동, 삼정백조아파트)2단지 103동지하주차장",제한없음
에버온,서산 동문현대아파트,1,AC완속,충청남도,서산시,"충청남도 서산시 율지6로 29 (동문동, 현대아파트)제1주차장 전기실옆(동문동 137-2)",제한없음
에버온,서산 동문현대아파트,2,AC완속,충청남도,서산시,"충청남도 서산시 율지6로 29 (동문동, 현대아파트)제1주차장 전기실옆(동문동 137-2)",제한없음
에버온,서산 석남동행정복지센터,1,AC완속,충청남도,서산시,충청남도 서산시 남부순환로 982(석남동 142-1),제한없음
에버온,서산 지곡면 사무소,1,AC완속,충청남도,서산시,충청남도 서산시 지곡면 화천1로 76(302-4 지곡면사무소),제한없음
에버온,서산동문코아루아파트1-1주차장,1,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트1-1주차장,2,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트1-2주차장,1,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트1-2주차장,2,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트2주차장,1,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트2주차장,2,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트3주차장,1,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트3주차장,2,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트4주차장,1,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트4주차장,2,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트5주차장,1,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산동문코아루아파트5주차장,2,AC완속,충청남도,서산시,"충청남도 서산시 고운로 275-14 (동문동, 동문동 코아루아파트)",제한없음
에버온,서산시립도서관,1,AC완속,충청남도,서산시,충청남도 서산시 부춘공원2로 26(528-14 서산시립도서관),제한없음
에버온,서산시청,1,AC완속,충청남도,서산시,충청남도 서산시 관아문길 1(492 서산시청),제한없음
에버온,서산청구제네스아파트,1,AC완속,충청남도,서산시,충청남도 서산시 인지면 둔당로 105-9 (서산청구제네스),제한없음
에버온,서산청구제네스아파트,2,AC완속,충청남도,서산시,충청남도 서산시 인지면 둔당로 105-9 (서산청구제네스),제한없음
에버온,석성면 사무소,1,AC완속,충청남도,부여군,충청남도 부여군 석성면 증산로 61-1(1284-24 석성면사무소),제한없음
에버온,순성면행정복지센터,1,AC완속,충청남도,당진시,"충청남도 당진시 순성면 남부로 1146(순성면사무소, 보건지소)",제한없음
에버온,신리마을 내포상록아파트101동,1,AC완속,충청남도,홍성군,충청남도 홍성군 홍북읍 홍학로 25지하1층 B59기둥,제한없음
에버온,신리마을 내포상록아파트103동,1,AC완속,충청남도,홍성군,충청남도 홍성군 홍북읍 홍학로 25지하1층 B39기둥,제한없음
에버온,신리마을 내포상록아파트108동,1,AC완속,충청남도,홍성군,충청남도 홍성군 홍북읍 홍학로 25지하1층 O16기둥,제한없음
에버온,신리마을 내포상록아파트108동,2,AC완속,충청남도,홍성군,충청남도 홍성군 홍북읍 홍학로 25지하1층 O16기둥,제한없음
에버온,신리마을 내포상록아파트113동,1,AC완속,충청남도,홍성군,"충청남도 홍성군 홍북읍 홍학로 25지하1층 P02, P12기둥",제한없음
에버온,신리마을 내포상록아파트113동,2,AC완속,충청남도,홍성군,"충청남도 홍성군 홍북읍 홍학로 25지하1층 P02, P12기둥",제한없음
에버온,신리마을 내포상록아파트115동,1,AC완속,충청남도,홍성군,충청남도 홍성군 홍북읍 홍학로 25지하1층 G18기둥,제한없음
에버온,아람파크빌,1,AC완속,충청남도,예산군,충청남도 예산군 덕산면 덕산온천로 21-11 (아람파크빌),제한없음
에버온,아람파크빌,2,AC완속,충청남도,예산군,충청남도 예산군 덕산면 덕산온천로 21-11 (아람파크빌),제한없음
에버온,아산 STX칸4단지,1,AC완속,충청남도,아산시,충청남도 아산시 배방읍 용연로 53 (STX KAN 4단지아파트)402동 지하1층,제한없음
에버온,아산 STX칸4단지,2,AC완속,충청남도,아산시,충청남도 아산시 배방읍 용연로 53 (STX KAN 4단지아파트)402동 지하1층,제한없음
에버온,아산 STX칸4단지,3,AC완속,충청남도,아산시,충청남도 아산시 배방읍 용연로 53 (STX KAN 4단지아파트)402동 지하1층,제한없음
에버온,아산 연화마을휴먼시아8단지 803동1,1,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)803동 지하 B04,제한없음
에버온,아산 연화마을휴먼시아8단지 803동1,2,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)803동 지하 B04,제한없음
에버온,아산 연화마을휴먼시아8단지 803동1,3,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)803동 지하 B04,제한없음
에버온,아산 연화마을휴먼시아8단지 803동2,1,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)803동 지하 A89,제한없음
에버온,아산 연화마을휴먼시아8단지 803동2,2,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)803동 지하 A89,제한없음
에버온,아산 연화마을휴먼시아8단지 804동,1,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)804동 지하 D07,제한없음
에버온,아산 연화마을휴먼시아8단지 804동,2,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)804동 지하 D07,제한없음
에버온,아산 연화마을휴먼시아8단지 804동,3,AC완속,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 (연화마을휴먼시아8단지아파트)804동 지하 D07,제한없음
에버온,아산 온양벽산아파트,1,AC완속,충청남도,아산시,"충청남도 아산시 문화로 33-10 (실옥동, 벽산아파트)P2지하주차장 B1 관리소방향 계단실앞",제한없음
에버온,아산 온양벽산아파트,2,AC완속,충청남도,아산시,"충청남도 아산시 문화로 33-10 (실옥동, 벽산아파트)P2지하주차장 B1 관리소방향 계단실앞",제한없음
에버온,아산 온양일성청룡아파트,1,AC완속,충청남도,아산시,"충청남도 아산시 시민로 485 (온천동, 일성청룡아파트)106동 지하1층 02기둥",제한없음
에버온,아산 온양일성청룡아파트,2,AC완속,충청남도,아산시,"충청남도 아산시 시민로 485 (온천동, 일성청룡아파트)106동 지하1층 02기둥",제한없음
에버온,아산 온양일성청룡아파트,3,AC완속,충청남도,아산시,"충청남도 아산시 시민로 485 (온천동, 일성청룡아파트)106동 지하1층 02기둥",제한없음
에버온,아산권곡청솔아파트1,1,AC완속,충청남도,아산시,"충청남도 아산시 문화로 257-17 (권곡동, 청솔아파트)",제한없음
에버온,아산권곡청솔아파트1,2,AC완속,충청남도,아산시,"충청남도 아산시 문화로 257-17 (권곡동, 청솔아파트)",제한없음
에버온,아산권곡청솔아파트2,1,AC완속,충청남도,아산시,"충청남도 아산시 문화로 257-17 (권곡동, 청솔아파트)",제한없음
에버온,아산권곡청솔아파트2,2,AC완속,충청남도,아산시,"충청남도 아산시 문화로 257-17 (권곡동, 청솔아파트)",제한없음
에버온,아산온천미소지움아파트1,1,AC완속,충청남도,아산시,"충청남도 아산시 아산로 116-20 (온천동, 아산온천 미소지움 아파트)",제한없음
에버온,아산온천미소지움아파트1,2,AC완속,충청남도,아산시,"충청남도 아산시 아산로 116-20 (온천동, 아산온천 미소지움 아파트)",제한없음
에버온,아산온천미소지움아파트1,3,AC완속,충청남도,아산시,"충청남도 아산시 아산로 116-20 (온천동, 아산온천 미소지움 아파트)",제한없음
에버온,아산온천미소지움아파트2,1,AC완속,충청남도,아산시,"충청남도 아산시 아산로 116-20 (온천동, 아산온천 미소지움 아파트)",제한없음
에버온,아산온천미소지움아파트2,2,AC완속,충청남도,아산시,"충청남도 아산시 아산로 116-20 (온천동, 아산온천 미소지움 아파트)",제한없음
에버온,아산온천미소지움아파트2,3,AC완속,충청남도,아산시,"충청남도 아산시 아산로 116-20 (온천동, 아산온천 미소지움 아파트)",제한없음
에버온,아산코아루에듀파크아파트1,1,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트1,2,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트2,1,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트2,2,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트3,1,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트3,2,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트4,1,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트5,1,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산코아루에듀파크아파트5,2,AC완속,충청남도,아산시,충청남도 아산시 신창면 온천대로 984 (코아루에듀파크아파트),제한없음
에버온,아산포스코더샵레이크사이드1,1,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
에버온,아산포스코더샵레이크사이드1,2,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
에버온,아산포스코더샵레이크사이드1,3,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
에버온,아산포스코더샵레이크사이드2,1,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
에버온,아산포스코더샵레이크사이드2,2,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
에버온,아산포스코더샵레이크사이드2,3,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
에버온,아산포스코더샵레이크사이드3,1,AC완속,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567 (더샵레이크사이드아파트),제한없음
