,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
158,한국전력,가덕도동 행정복지센터,1,DC콤보,부산광역시,강서구,부산광역시 강서구 동선길 10(가덕도동 행정복지센터),제한없음,동선길 10(가덕도동 행정복지센터)
159,한국전력,감전역 역세권 공영주차장,1,DC콤보,부산광역시,사상구,부산광역시 사상구 사상로 지하 93-1공영주차장,제한없음,사상로 지하 93-1공영주차장
160,한국전력,강서경찰서,1,DC콤보,부산광역시,강서구,부산광역시 강서구 명지국제1로 305(607-5 부산강서경찰서),제한없음,명지국제1로 305(607-5 부산강서경찰서)
161,한국전력,강서구청 역세권 공영주차장,1,DC콤보,부산광역시,강서구,부산광역시 강서구 낙동북로 477(2300 강서구청),제한없음,낙동북로 477(2300 강서구청)
162,한국전력,강서구청 역세권 공영주차장,2,DC콤보,부산광역시,강서구,부산광역시 강서구 낙동북로 477(2300 강서구청),제한없음,낙동북로 477(2300 강서구청)
163,한국전력,강서구청 주차장,1,DC콤보,부산광역시,강서구,부산광역시 강서구 낙동북로 477주차장,제한없음,낙동북로 477주차장
164,한국전력,강서구청 주차장,2,DC콤보,부산광역시,강서구,부산광역시 강서구 낙동북로 477주차장,제한없음,낙동북로 477주차장
165,한국전력,강서브라이트센터,1,DC콤보,부산광역시,강서구,부산광역시 강서구 공항로811번길 10(1932-1 강서브라이트센터),제한없음,공항로811번길 10(1932-1 강서브라이트센터)
166,한국전력,강서브라이트센터,2,DC콤보,부산광역시,강서구,부산광역시 강서구 공항로811번길 10(1932-1 강서브라이트센터),제한없음,공항로811번길 10(1932-1 강서브라이트센터)
167,한국전력,거제1동 공영주차장,1,DC콤보,부산광역시,연제구,부산광역시 연제구 세병로 68(1466-17 온천천쌍용예가),제한없음,세병로 68(1466-17 온천천쌍용예가)
168,한국전력,건설안전시험사업소,1,DC콤보,부산광역시,금정구,부산광역시 금정구 개좌로239번길 39(450 건설안전시험사업소),제한없음,개좌로239번길 39(450 건설안전시험사업소)
169,한국전력,구서역,1,DC차데모+AC3상+DC콤보,부산광역시,금정구,부산광역시 금정구 구서동 475,제한없음,구서동 475
170,한국전력,구포2동 공영주차장,1,DC콤보,부산광역시,북구,부산광역시 북구 낙동북로681번길 23(구포2동 행정복지센터),제한없음,동북로681번길 23(구포2동 행정복지센터)
171,한국전력,국립 해양박물관,1,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 동삼동 1156,제한없음,동삼동 1156
172,한국전력,국립 해양박물관,2,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 동삼동 1156,제한없음,동삼동 1156
173,한국전력,국립 해양박물관,3,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 동삼동 1156,제한없음,동삼동 1156
174,한국전력,국립 해양박물관,4,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 동삼동 1156,제한없음,동삼동 1156
175,한국전력,국립수산과학관,1,DC차데모+AC3상+DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 408-1,제한없음,기장읍 시랑리 408-1
176,한국전력,국민건강보험공단,1,DC콤보,부산광역시,사하구,부산광역시 사하구 하신중앙로 171(신평동 646-1),제한없음,하신중앙로 171(신평동 646-1)
177,한국전력,군민체육공원,1,DC차데모+AC3상+DC콤보,부산광역시,기장군,부산광역시 기장군 일광면 원리 39,제한없음,일광면 원리 39
178,한국전력,금정구청,1,DC콤보,부산광역시,금정구,부산광역시 금정구 중앙대로 1777(78 금정구청),제한없음,중앙대로 1777(78 금정구청)
179,한국전력,기장지사,1,DC차데모+AC3상+DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 청강로 24기장지사 사옥 내 주차장(2층),제한없음,기장읍 청강로 24기장지사 사옥 내 주차장(2층)
180,한국전력,낙동강하구에코센터,1,DC콤보,부산광역시,사하구,부산광역시 사하구 낙동남로 1250(하단동 1150-8),제한없음,낙동남로 1250(하단동 1150-8)
181,한국전력,남구국민체육센터,1,DC콤보,부산광역시,남구,부산광역시 남구 백운포로 110(895-18 남구국민체육센터),제한없음,운포로 110(895-18 남구국민체육센터)
182,한국전력,남구청 서편 주차장,1,DC콤보,부산광역시,남구,부산광역시 남구 못골로 19,제한없음,골로 19
183,한국전력,남구청 서편 주차장,2,DC콤보,부산광역시,남구,부산광역시 남구 못골로 19,제한없음,골로 19
184,한국전력,남부산지사,1,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 해운대해변로113,제한없음, 해운대해변로113
185,한국전력,남해지방해양경찰청,1,DC콤보,부산광역시,동구,부산광역시 동구 충장대로 325(68-889 남해지방해양경찰청),제한없음,장대로 325(68-889 남해지방해양경찰청)
186,한국전력,남해지방해양경찰청,2,DC콤보,부산광역시,동구,부산광역시 동구 충장대로 325(68-889 남해지방해양경찰청),제한없음,장대로 325(68-889 남해지방해양경찰청)
187,한국전력,녹산산단 공영주차장,1,DC차데모+AC3상+DC콤보,부산광역시,강서구,부산광역시 강서구 녹산산단262로50번길 53,제한없음,녹산산단262로50번길 53
188,한국전력,대리천 공영주차장,1,DC차데모+AC3상+DC콤보,부산광역시,북구,부산광역시 북구 금곡대로 7번길 35,제한없음,곡대로 7번길 35
189,한국전력,동구체육공원 공영주차장,1,DC콤보,부산광역시,동구,부산광역시 동구 수정공원로 63(712-148 공영주차장),제한없음,정공원로 63(712-148 공영주차장)
190,한국전력,롯데몰 동부산점,1,DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 당사리 524,제한없음,기장읍 당사리 524
191,한국전력,롯데몰 동부산점,2,DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 당사리 524,제한없음,기장읍 당사리 524
192,한국전력,롯데몰 동부산점,3,DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 당사리 524,제한없음,기장읍 당사리 524
193,한국전력,롯데몰 동부산점,4,DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 당사리 524,제한없음,기장읍 당사리 524
194,한국전력,르네시떼,1,DC콤보,부산광역시,사상구,부산광역시 사상구 광장로 7,제한없음,광장로 7
195,한국전력,만남의광장,1,DC콤보,부산광역시,금정구,부산광역시 금정구 중앙대로 1810(구서동 481-1),제한없음,중앙대로 1810(구서동 481-1)
196,한국전력,만덕1동 공영주차장,1,DC콤보,부산광역시,북구,부산광역시 북구 만덕1로 63(만덕동 642-15),제한없음,덕1로 63(만덕동 642-15)
197,한국전력,만덕2동 주민센터,1,DC차데모+AC3상+DC콤보,부산광역시,북구,부산광역시 북구 만덕2로 44번길 10,제한없음,덕2로 44번길 10
198,한국전력,만덕동심공원 공영주차장,1,DC콤보,부산광역시,북구,부산광역시 북구 덕천로 320(만덕동 872-3),제한없음,천로 320(만덕동 872-3)
199,한국전력,명륜역,1,DC차데모+AC3상+DC콤보,부산광역시,동래구,부산광역시 동래구 명륜동 721-2,제한없음,명륜동 721-2
200,한국전력,모라1동행정복지센터 부설주차장,1,DC콤보,부산광역시,사상구,부산광역시 사상구 모라로 93주차장,제한없음,모라로 93주차장
201,한국전력,모라중학교 지하 공영주차장,1,DC콤보,부산광역시,사상구,부산광역시 사상구 백양대로 936,제한없음,백양대로 936
202,한국전력,민락동 매립지 공영주차장,1,DC차데모+AC3상+DC콤보,부산광역시,수영구,부산광역시 수영구 민락동113-46,제한없음,민락동113-46
203,한국전력,반여농산물도매시장관리사업소,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 수영강변대로 626(559 반여농산물도매시장),제한없음, 수영강변대로 626(559 반여농산물도매시장)
204,한국전력,반여도서관,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 재반로282번길 38,제한없음, 재반로282번길 38
205,한국전력,벡스코,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 55(1500 벡스코),제한없음, APEC로 55(1500 벡스코)
206,한국전력,벡스코,2,DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 55(1500 벡스코),제한없음, APEC로 55(1500 벡스코)
207,한국전력,벡스코,3,DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 55(1500 벡스코),제한없음, APEC로 55(1500 벡스코)
208,한국전력,벡스코 제2전시장 지하주차장,1,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 55,제한없음, APEC로 55
209,한국전력,벡스코 제2전시장 지하주차장,2,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 55,제한없음, APEC로 55
210,한국전력,벡스코 제2전시장 지하주차장,3,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 55,제한없음, APEC로 55
211,한국전력,부산 북구청,1,DC콤보,부산광역시,북구,부산광역시 북구 낙동대로1570번길 33(1124-1 북구청),제한없음,동대로1570번길 33(1124-1 북구청)
212,한국전력,부산 중구청,1,DC차데모+AC3상+DC콤보,부산광역시,중구,부산광역시 중구 중구로 120,제한없음,구로 120
213,한국전력,부산과학체험관,1,DC콤보,부산광역시,동구,부산광역시 동구 중앙대로260번길 11(초량동 1167),제한없음,앙대로260번길 11(초량동 1167)
214,한국전력,부산교통공사 본사,1,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 범천동 861-1,제한없음, 범천동 861-1
215,한국전력,부산구치소,1,DC콤보,부산광역시,사상구,부산광역시 사상구 학장로 268(주례동 666),제한없음,학장로 268(주례동 666)
216,한국전력,부산국립국악원,1,DC콤보,부산광역시,부산진구,부산광역시 부산진구 국악로 2(219-2 국립부산국악원),제한없음, 국악로 2(219-2 국립부산국악원)
217,한국전력,부산국제금융센터,1,DC콤보,부산광역시,남구,부산광역시 남구 문현금융로 40(1229-1 부산국제금융센터),제한없음,현금융로 40(1229-1 부산국제금융센터)
218,한국전력,부산국제금융센터,2,DC콤보,부산광역시,남구,부산광역시 남구 문현금융로 40(1229-1 부산국제금융센터),제한없음,현금융로 40(1229-1 부산국제금융센터)
219,한국전력,부산국제금융센터,3,DC콤보,부산광역시,남구,부산광역시 남구 문현금융로 40(1229-1 부산국제금융센터),제한없음,현금융로 40(1229-1 부산국제금융센터)
220,한국전력,부산국제금융센터,4,DC콤보,부산광역시,남구,부산광역시 남구 문현금융로 40(1229-1 부산국제금융센터),제한없음,현금융로 40(1229-1 부산국제금융센터)
221,한국전력,부산국제금융센터,5,DC콤보,부산광역시,남구,부산광역시 남구 문현금융로 40(1229-1 부산국제금융센터),제한없음,현금융로 40(1229-1 부산국제금융센터)
222,한국전력,부산국제금융센터,6,DC콤보,부산광역시,남구,부산광역시 남구 문현금융로 40(1229-1 부산국제금융센터),제한없음,현금융로 40(1229-1 부산국제금융센터)
223,한국전력,부산국제수산물유통시설관리사업소,1,DC콤보,부산광역시,서구,부산광역시 서구 원양로 35(761 국제수산물도매시장),제한없음,양로 35(761 국제수산물도매시장)
224,한국전력,부산국제수산물유통시설관리사업소,2,DC콤보,부산광역시,서구,부산광역시 서구 원양로 35(761 국제수산물도매시장),제한없음,양로 35(761 국제수산물도매시장)
225,한국전력,부산대남측,1,DC차데모+AC3상+DC콤보,부산광역시,금정구,부산광역시 금정구 부곡동 441-27,제한없음,부곡동 441-27
